match_id,match_date,home_team_id,away_team_id,competition_id,season_id,home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_win_rate_l5,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_win_rate_l5,h2h_home_wins,h2h_away_wins,h2h_avg_goals,h2h_avg_xg,result,home_avg_xg_l5,home_avg_xga_l5,home_shots_per_game_l5,home_shots_on_target_l5,home_possession_l5,home_pass_accuracy_l5,home_corners_l5,home_yellow_cards_l5,home_red_cards_l5,home_clean_sheets_l5,home_btts_pct_l5,home_winning_streak,home_losing_streak,home_unbeaten_streak,home_home_win_rate,home_away_win_rate,home_days_since_last_match,home_matches_in_14_days,away_avg_xg_l5,away_avg_xga_l5,away_shots_per_game_l5,away_shots_on_target_l5,away_possession_l5,away_pass_accuracy_l5,away_corners_l5,away_yellow_cards_l5,away_red_cards_l5,away_clean_sheets_l5,away_btts_pct_l5,away_winning_streak,away_losing_streak,away_unbeaten_streak,away_home_win_rate,away_away_win_rate,away_days_since_last_match,away_matches_in_14_days
18244,2017-06-03,224,220,0,0,0.5,2.0,0.0,1.8,1.4,0.4,0,0,0.0,0.0,Away Win,1.0713203340000002,2.3534452573,13.0,5.5,41.665394538943374,0.736875099650679,6.0,1.5,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,728.0,0.0,3.0321236214,2.370916453375,20.75,9.0,48.74697818108504,0.8337419227375957,7.25,3.5,0.25,1.0,0.8,0.0,1.0,0.0,0.7727272727272727,0.5714285714285714,41.0,0.0
9575,2017-08-20,217,218,0,0,4.4,1.0,1.0,1.2,2.2,0.2,3,0,4.0,0.0,Home Win,2.9522750128000004,0.60894202352,16.6,8.6,68.04026880743606,0.8717558504091963,7.0,0.8,0.0,1.0,0.8,7.0,0.0,7.0,0.8536585365853658,0.6756756756756757,91.0,0.0,1.0733649108666663,1.9455158216666664,9.333333333333334,4.666666666666667,44.12735084388229,0.7463569346542966,4.333333333333333,2.0,0.0,0.0,0.8,0.0,0.0,1.0,0.3,0.25,203.0,0.0
9581,2017-08-26,206,217,0,0,1.0,3.5,0.5,3.4,0.8,1.0,1,1,4.5,3.17654931415,Away Win,0.9111679081,2.26538140605,7.0,4.0,27.89622462530829,0.7083333333333333,1.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,196.0,0.0,2.452733484,0.6313270612,15.8,7.0,64.89492605080437,0.8698697742413997,6.6,1.2,0.0,2.0,0.6,8.0,0.0,8.0,0.8571428571428571,0.6756756756756757,6.0,1.0
9592,2017-09-09,217,214,0,0,3.2,0.8,1.0,1.2,2.8,0.4,3,0,3.25,0.0,Home Win,2.5608368224,0.6801148898000001,17.2,7.4,66.44421597388991,0.8815534481950955,8.4,1.8,0.0,2.0,0.6,9.0,0.0,9.0,0.8571428571428571,0.6842105263157895,14.0,1.0,0.9413733693333332,1.9356744886666668,6.333333333333333,3.333333333333333,43.78764175708267,0.6994446621385507,3.0,3.333333333333333,0.0,1.0,0.4,0.0,2.0,0.0,0.45,0.15,133.0,0.0
9602,2017-09-16,216,217,0,0,1.6,1.2,0.4,3.4,0.6,1.0,0,2,4.0,0.0,Away Win,1.1833975086666666,1.1035237486666667,10.0,4.333333333333333,45.79700833977242,0.747925213890417,3.0,6.0,0.3333333333333333,1.0,0.8,0.0,1.0,0.0,0.3157894736842105,0.1578947368421052,489.0,0.0,2.6720607596,0.6219721742,17.2,7.6,68.26332865230907,0.8800036683422336,9.2,1.6,0.0,3.0,0.4,10.0,0.0,10.0,0.8604651162790697,0.6842105263157895,7.0,1.0
9609,2017-09-19,217,322,0,0,3.0,0.6,1.0,1.0,3.0,0.0,4,0,4.5,0.0,Home Win,2.4097912942000006,0.60967882132,16.4,7.6,70.00368257239244,0.8804194425377482,8.8,2.2,0.0,3.0,0.4,11.0,0.0,11.0,0.8604651162790697,0.6923076923076923,3.0,2.0,1.2669225877666668,3.008265748,12.0,6.0,43.38499027885881,0.6592022781202109,5.333333333333333,3.0,0.0,0.0,0.6,0.0,3.0,0.0,0.4,0.15,121.0,0.0
9620,2017-09-23,211,217,0,0,0.0,0.0,0.0,3.4,0.4,1.0,0,0,0.0,0.0,Away Win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8057527126,0.60028261292,15.2,7.6,67.64776074283907,0.8812267787669615,8.2,2.0,0.0,3.0,0.4,12.0,0.0,12.0,0.8636363636363636,0.6923076923076923,4.0,3.0
9636,2017-10-01,217,208,0,0,3.6,0.4,1.0,0.8,3.2,0.0,5,0,4.0,0.0,Home Win,1.7694968535999998,0.77934525006,14.2,8.2,67.65466923669769,0.8733292885834334,7.2,1.6,0.0,3.0,0.4,13.0,0.0,13.0,0.8636363636363636,0.7,8.0,2.0,0.9875554264999998,2.4738636209333333,10.0,4.333333333333333,48.5367625782046,0.8221441286575679,3.333333333333333,1.6666666666666667,0.0,1.0,0.6,0.0,3.0,0.0,0.4,0.1904761904761904,140.0,0.0
9642,2017-10-14,212,217,0,0,1.2,1.2,0.2,3.8,0.4,1.0,0,3,2.75,0.0,Draw,2.0262944562,2.12839762352,14.4,5.0,42.349545909630336,0.7582062729953067,4.6,3.0,0.0,1.0,0.8,0.0,1.0,0.0,0.75,0.5909090909090909,230.0,0.0,1.9470897388,0.7618978348600001,14.0,7.8,62.61954143621304,0.8672212687884864,6.0,2.0,0.0,3.0,0.4,14.0,0.0,14.0,0.8666666666666667,0.7,13.0,1.0
9650,2017-10-21,217,223,0,0,3.0,0.6,0.8,1.8,0.8,0.6,2,1,2.0,0.0,Home Win,1.590926928,0.7478368578600001,13.0,7.4,61.19434896637931,0.8635412590606958,4.6,2.2,0.0,2.0,0.6,0.0,0.0,15.0,0.8666666666666667,0.6829268292682927,7.0,1.0,1.4049254557000002,1.531441768875,13.25,6.25,45.82816337420942,0.7140343093505034,5.5,2.5,0.0,1.0,0.4,2.0,0.0,2.0,0.45,0.2105263157894736,196.0,0.0
9661,2017-10-28,215,217,0,0,1.0,1.2,0.4,3.0,0.4,0.8,1,4,2.4,0.0,Away Win,1.0669218181666669,1.3375910164333331,11.0,4.666666666666667,47.83258406388976,0.7823051195929769,4.333333333333333,3.0,0.3333333333333333,1.0,0.4,0.0,2.0,0.0,0.5714285714285714,0.35,266.0,0.0,1.8432496106000005,0.7608104719400001,14.0,7.2,60.0829452977075,0.8649566120292314,4.6,1.6,0.0,3.0,0.4,1.0,0.0,16.0,0.8695652173913043,0.6829268292682927,7.0,2.0
9673,2017-11-04,217,213,0,0,2.2,0.2,0.8,0.6,2.6,0.0,3,1,3.0,0.0,Home Win,1.974089736,0.81649165714,15.2,6.2,60.10856045825561,0.8548533256442548,4.0,2.4,0.0,4.0,0.2,2.0,0.0,17.0,0.8695652173913043,0.6904761904761905,7.0,2.0,1.0862444465666667,1.6140765846666667,10.0,4.0,46.90994731842069,0.7933544016027573,4.333333333333333,3.0,0.6666666666666666,0.0,0.6,0.0,5.0,0.0,0.7,0.0,213.0,0.0
9682,2017-11-18,205,217,0,0,1.0,3.5,0.0,2.0,0.4,0.8,0,2,4.5,3.83962225835,Away Win,1.093808856,2.74581340235,13.5,5.5,34.27752604787711,0.7195924261874198,3.0,3.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,272.0,0.0,2.1521288694,0.6952100662,16.8,6.2,58.41968089641272,0.8573244316369335,4.0,2.6,0.0,3.0,0.4,3.0,0.0,18.0,0.8723404255319149,0.6904761904761905,14.0,1.0
9695,2017-11-26,207,217,0,0,1.2,2.6,0.0,2.0,0.4,0.8,1,2,4.0,0.0,Draw,0.9419776356666666,2.243302555466667,7.0,3.0,41.94643452825214,0.7097151532497916,3.333333333333333,3.6666666666666665,0.3333333333333333,0.0,0.6,0.0,5.0,0.0,0.3,0.25,252.0,0.0,1.8848815022,0.8382180942999999,14.6,5.4,62.29994462175242,0.8548184113815495,3.0,2.0,0.0,3.0,0.4,4.0,0.0,19.0,0.8723404255319149,0.6976744186046512,8.0,1.0
9700,2017-12-02,217,209,0,0,2.0,0.4,0.8,0.8,2.0,0.4,2,1,5.666666666666667,0.0,Draw,1.80475462654,0.9787284141,14.0,5.6,62.52094567137774,0.8521202040261622,4.6,1.6,0.0,3.0,0.4,0.0,0.0,20.0,0.8723404255319149,0.6818181818181818,6.0,2.0,0.4747748256999999,2.0008741385,7.0,3.0,48.099570531304174,0.7855175822623923,2.5,4.0,0.0,1.0,0.4,0.0,2.0,0.0,0.4736842105263157,0.4,273.0,0.0
9717,2017-12-10,222,217,0,0,0.8,1.8,0.2,2.0,0.8,0.6,0,2,3.5,0.0,Away Win,0.594435311,1.8773670246666665,8.0,4.0,42.54271495060448,0.7858819519165711,2.0,2.6666666666666665,0.0,1.0,0.4,0.0,1.0,0.0,0.6,0.3,218.0,0.0,2.10088242474,1.1694276199,16.0,6.2,62.61974292223685,0.8469973120431129,4.6,2.0,0.0,2.0,0.6,0.0,0.0,21.0,0.8541666666666666,0.6818181818181818,8.0,2.0
9726,2017-12-17,217,219,0,0,2.0,0.8,0.6,0.8,1.8,0.4,2,1,4.75,0.0,Home Win,2.21415968874,1.0206317837,15.8,6.4,64.15677265325158,0.8620809543999319,4.6,1.4,0.0,2.0,0.6,1.0,0.0,22.0,0.8541666666666666,0.6888888888888889,7.0,1.0,0.83033546655,1.94511483775,11.5,3.75,40.84787344535146,0.7569604881646976,4.5,1.75,0.25,1.0,0.2,1.0,0.0,1.0,0.25,0.2,280.0,0.0
9736,2017-12-23,220,217,0,0,2.0,1.2,0.4,2.4,0.6,0.6,1,3,3.4,0.0,Away Win,2.74004320492,1.9805680499,20.2,8.2,49.9158093499162,0.8390865614458904,6.0,3.4,0.2,1.0,0.8,1.0,0.0,1.0,0.7727272727272727,0.5909090909090909,203.0,0.0,3.06991407834,0.9867881076999998,16.8,7.6,65.84207284799818,0.8690351916278939,5.2,1.2,0.0,3.0,0.4,2.0,0.0,23.0,0.8571428571428571,0.6888888888888889,6.0,2.0
9742,2018-01-07,217,221,0,0,2.4,0.6,0.6,1.4,2.8,0.2,2,0,3.5,0.0,Home Win,3.38573288654,0.91220243168,18.2,8.6,63.33992479029455,0.8749299025485,6.0,1.2,0.0,3.0,0.4,3.0,0.0,24.0,0.8571428571428571,0.6956521739130435,15.0,0.0,1.2017568066200002,2.0013180200800003,11.4,4.2,45.90979893958821,0.7327113681353041,4.4,3.2,0.0,0.0,1.0,0.0,1.0,0.0,0.3684210526315789,0.0526315789473684,602.0,0.0
9754,2018-01-14,210,217,0,0,1.2,1.2,0.4,2.8,0.4,0.8,1,2,3.0,0.0,Away Win,1.1901260438,1.306519804,15.666666666666666,6.333333333333333,49.5290130488609,0.7879481993673373,6.0,2.0,0.0,1.0,0.6,0.0,1.0,0.0,0.35,0.3,274.0,0.0,3.6764530658,0.82892365188,19.0,8.6,63.60333606255377,0.8855206948820307,4.8,1.2,0.0,4.0,0.2,4.0,0.0,25.0,0.86,0.6956521739130435,7.0,1.0
9765,2018-01-21,218,217,0,0,1.2,2.2,0.2,3.2,0.4,1.0,0,4,3.6,0.0,Away Win,0.8528149386499999,1.7500788699999998,7.75,3.5,42.056866262384496,0.7664343676573891,3.25,1.75,0.0,0.0,0.8,0.0,1.0,0.0,0.3,0.238095238095238,154.0,0.0,3.2480823852,0.66546526028,16.8,8.2,60.67667938589709,0.8819594045594501,4.6,1.0,0.0,4.0,0.2,5.0,0.0,26.0,0.86,0.7021276595744681,7.0,2.0
9774,2018-01-28,217,206,0,0,3.8,0.4,1.0,0.6666666666666666,3.0,0.3333333333333333,2,1,3.6666666666666665,3.073839626433333,Home Win,3.0473884710000005,0.62178402488,16.4,8.8,57.587780413209785,0.8716346647128471,4.2,1.2,0.0,4.0,0.2,6.0,0.0,27.0,0.86,0.7083333333333334,7.0,2.0,0.8259185690666667,2.2479210573666664,8.333333333333334,3.333333333333333,27.6123529720147,0.7093356242840779,1.3333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,1.0,155.0,0.0
9783,2018-02-04,214,217,0,0,1.0,3.8,0.2,3.4,0.6,1.0,0,4,3.6,0.0,Draw,0.8230429347499999,2.22545789325,7.0,2.75,38.75329435767148,0.6787336942323715,4.0,3.75,0.0,0.0,0.4,0.0,3.0,0.0,0.45,0.1428571428571428,148.0,0.0,2.26481428886,0.71579083876,15.4,8.8,60.702085516830856,0.8675449296631534,4.6,1.2,0.0,3.0,0.4,7.0,0.0,28.0,0.8627450980392157,0.7083333333333334,7.0,2.0
9794,2018-02-11,217,216,0,0,3.0,0.8,0.8,1.4,1.4,0.2,3,0,3.6666666666666665,0.0,Draw,1.7615058732600002,0.64691700808,14.4,7.2,64.167137554099,0.8570560380381063,4.6,1.4,0.0,2.0,0.6,0.0,0.0,29.0,0.8627450980392157,0.6938775510204082,7.0,2.0,0.9654305595333332,0.9735610083333333,12.0,4.666666666666667,43.525602203550704,0.7227507706749267,3.333333333333333,5.333333333333333,0.3333333333333333,1.0,0.8,0.0,2.0,0.0,0.3,0.1578947368421052,148.0,0.0
9799,2018-02-17,322,217,0,0,1.2,3.8,0.0,2.4,0.8,0.6,0,5,5.0,0.0,Away Win,1.2082263428250002,2.75656386475,12.25,5.5,41.36241266832259,0.6854394444392148,5.75,2.75,0.0,0.0,0.8,0.0,4.0,0.0,0.4,0.1428571428571428,151.0,0.0,1.47876542526,0.5890427703800001,13.8,6.8,65.7216308513598,0.8469834699229205,5.8,1.8,0.0,2.0,0.6,0.0,0.0,30.0,0.8461538461538461,0.6938775510204082,6.0,2.0
9811,2018-02-24,217,211,0,0,2.0,0.4,0.6,0.0,3.0,0.0,1,0,3.0,2.0689669277,Home Win,1.80955529126,0.55364773158,13.6,7.0,66.39217132006543,0.8412388916096676,5.2,1.6,0.0,3.0,0.4,1.0,0.0,31.0,0.8461538461538461,0.7,7.0,2.0,1.0864782077,0.98248872,14.0,2.0,39.61303462321793,0.7377892030848329,9.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,154.0,0.0
9827,2018-03-01,208,217,0,0,0.4,3.2,0.0,2.2,0.6,0.6,0,6,3.8333333333333335,0.0,Draw,0.8827122736249999,2.6306389122,10.25,3.5,48.98081231177476,0.8342951713231079,3.25,1.5,0.0,1.0,0.4,0.0,4.0,0.0,0.4,0.1818181818181818,151.0,0.0,1.89458702846,0.6370294147800001,15.0,7.6,68.40077875712308,0.8476303571331003,5.8,1.4,0.0,2.0,0.6,2.0,0.0,32.0,0.8490566037735849,0.7,5.0,2.0
9837,2018-03-04,217,212,0,0,2.0,0.6,0.4,1.2,1.0,0.2,3,0,2.6,0.0,Home Win,1.6558744104000005,0.7286053622,13.4,6.2,65.95564050679697,0.8461961980718227,5.4,2.0,0.0,2.0,0.6,0.0,0.0,33.0,0.8490566037735849,0.6862745098039216,3.0,2.0,1.8084053216,2.22617425332,12.0,4.8,39.63986187952377,0.7498264920996695,4.0,3.4,0.0,1.0,0.8,0.0,0.0,1.0,0.7142857142857143,0.5909090909090909,141.0,0.0
9855,2018-03-18,217,215,0,0,2.0,0.4,0.6,0.6,1.4,0.2,5,1,2.333333333333333,0.0,Home Win,1.7081412017399995,0.6544185796599999,14.2,6.6,63.046648208712455,0.8492431927119451,6.4,1.8,0.0,3.0,0.4,1.0,0.0,34.0,0.8518518518518519,0.6862745098039216,14.0,1.0,1.1278272471250002,1.6671079728249998,12.5,4.75,45.78439129280542,0.7691783346442276,4.75,2.5,0.25,1.0,0.2,0.0,3.0,0.0,0.5454545454545454,0.35,141.0,0.0
9860,2018-03-31,213,217,0,0,0.8,2.8,0.0,2.4,0.4,0.8,1,4,3.0,0.0,Draw,0.934700898175,1.67872853525,9.5,3.75,46.52143380490717,0.8054727432055829,4.0,2.25,0.5,0.0,0.8,0.0,6.0,0.0,0.7,0.0,147.0,0.0,1.82293183254,0.70249907036,15.0,7.2,59.100913241385,0.8477256498472225,5.8,1.8,0.0,3.0,0.4,2.0,0.0,35.0,0.8545454545454545,0.6862745098039216,13.0,1.0
9870,2018-04-07,217,205,0,0,2.4,0.8,0.6,0.6666666666666666,3.333333333333333,0.0,3,0,4.0,3.5757318074,Home Win,1.67132580614,1.08831281482,17.0,7.8,60.30849465080127,0.8560924503826979,7.6,1.6,0.0,2.0,0.6,0.0,0.0,36.0,0.8545454545454545,0.6730769230769231,7.0,1.0,1.1569468891666668,2.4187849182333334,15.0,6.0,33.79132737896882,0.7075234774373813,4.0,2.6666666666666665,0.0,0.0,0.6666666666666666,0.0,3.0,0.0,0.0,0.0,140.0,0.0
9880,2018-04-14,217,207,0,0,1.8,0.8,0.6,1.4,2.4,0.0,2,1,3.6,0.0,Home Win,1.5899583277400002,1.0664467184200002,15.2,6.6,61.499416218894055,0.8564342312947645,7.6,1.8,0.0,2.0,0.6,1.0,0.0,37.0,0.8571428571428571,0.6730769230769231,7.0,2.0,0.981557813,1.910816835275,7.5,2.5,38.11627854904937,0.7211908593193662,3.25,3.75,0.25,0.0,0.8,0.0,0.0,1.0,0.2857142857142857,0.25,139.0,0.0
9889,2018-04-17,209,217,0,0,0.8,2.2,0.2,2.0,0.8,0.8,1,2,5.25,0.0,Draw,0.8741842211333332,2.4332431823333334,8.0,3.6666666666666665,45.18290386463751,0.7832862313121831,2.0,4.666666666666667,0.0,1.0,0.4,0.0,0.0,1.0,0.4736842105263157,0.3809523809523809,136.0,0.0,1.70731082154,1.2624837966400002,15.6,7.2,61.18328591551453,0.8617020842456073,7.6,1.6,0.0,2.0,0.6,2.0,0.0,38.0,0.8596491228070176,0.6730769230769231,3.0,2.0
9912,2018-04-29,219,217,0,0,0.8,2.2,0.4,2.2,1.2,0.6,1,3,4.6,0.0,Away Win,0.7428391915499999,3.27000043,10.25,3.25,38.0823833009835,0.7645763612731895,3.25,1.5,0.25,1.0,0.2,0.0,1.0,0.0,0.25,0.1904761904761904,133.0,0.0,1.9154422786,1.70562755578,15.0,7.4,60.11023104730864,0.8530411205584564,5.8,1.2,0.2,1.0,0.8,0.0,0.0,39.0,0.8596491228070176,0.660377358490566,12.0,1.0
9924,2018-05-06,217,220,0,0,2.6,1.6,0.6,1.6,1.8,0.2,4,1,3.333333333333333,0.0,Draw,2.2492177444,2.02681494278,15.8,7.4,60.808916417893066,0.8595140416893059,6.0,1.0,0.2,0.0,1.0,1.0,0.0,40.0,0.8596491228070176,0.6666666666666666,7.0,1.0,2.5551120966000003,2.4868942615000003,19.6,8.2,47.2210020510651,0.8265051600392743,5.8,3.2,0.4,0.0,0.8,0.0,1.0,0.0,0.7391304347826086,0.5909090909090909,134.0,0.0
9928,2018-05-09,217,222,0,0,2.6,1.6,0.6,0.4,2.2,0.0,3,0,3.2,0.0,Home Win,2.0415219432,1.85834636412,14.0,6.4,58.94939781418842,0.8604415612915244,5.4,1.6,0.4,0.0,1.0,0.0,0.0,41.0,0.8448275862068966,0.6666666666666666,3.0,2.0,0.5874675715,2.213536559,8.25,4.25,38.957492448505405,0.7844376419478994,2.0,2.5,0.25,0.0,0.4,0.0,2.0,0.0,0.5714285714285714,0.3,150.0,0.0
9948,2018-05-20,217,210,0,0,3.0,1.6,0.6,1.6,1.8,0.4,3,1,3.6,0.0,Home Win,2.1763699062,1.97815832292,14.2,6.4,56.54168087284654,0.8625590219554183,5.2,1.2,0.4,0.0,1.0,1.0,0.0,42.0,0.847457627118644,0.6666666666666666,11.0,2.0,1.10652229635,1.26892181975,15.0,6.25,49.5390030588509,0.7955519678887764,6.25,2.0,0.0,1.0,0.8,0.0,2.0,0.0,0.3333333333333333,0.3,126.0,0.0
18245,2018-05-26,220,24,0,0,1.8,2.0,0.2,1.75,2.75,0.0,0,0,0.0,0.0,Home Win,1.60804158688,1.5551264881,16.8,6.8,47.7867628661666,0.8404383496944468,5.4,3.0,0.4,0.0,0.8,0.0,0.0,1.0,0.7391304347826086,0.5652173913043478,20.0,0.0,2.2779054416,2.34758963955,15.5,5.75,47.10974267821259,0.7256557957987566,7.25,1.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4021.0,0.0
7525,2018-06-14,796,799,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Home Win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7577,2018-06-15,788,797,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Away Win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7576,2018-06-15,780,772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Draw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7578,2018-06-15,774,783,0,0,0.0,0.0,0.0,1.0,3.0,0.0,0,0,0.0,0.0,Away Win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8424569193,1.4168333882999995,18.0,5.0,42.89127837514934,0.7604456824512534,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17530.0,0.0
7530,2018-06-16,771,792,0,0,2.0,5.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Home Win,1.4712429085,4.815325868,15.0,7.0,45.13888888888889,0.6717948717948717,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7532,2018-06-16,784,776,0,0,2.0,4.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Away Win,0.9219819954,3.6555787996000007,19.0,8.0,48.40698869475848,0.8428874734607219,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7529,2018-06-16,785,775,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Home Win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7531,2018-06-16,779,793,0,0,1.6,1.4,0.8,0.0,0.0,0.0,0,0,0.0,0.0,Draw,1.1805508656,1.52488791626,10.4,3.8,46.5359503858345,0.7784896401020285,4.6,2.0,0.0,2.0,0.4,4.0,0.0,4.0,1.0,0.5,10219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7533,2018-06-17,781,773,0,0,2.2,1.4,0.6,0.0,0.0,0.0,0,0,0.0,0.0,Draw,2.1160402428,1.03529382364,22.2,6.2,55.66782989453965,0.833413458100565,5.8,1.4,0.4,0.0,0.6,0.0,2.0,0.0,0.9,0.0,10220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7534,2018-06-17,770,794,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,2.0,0.0,0,0,0.0,0.0,Away Win,1.553640026,1.4694248343333332,16.666666666666668,3.6666666666666665,52.62178871358163,0.7550705965639218,8.666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,11676.0,0.0,0.8955184839999999,2.359789981,9.0,4.0,45.908607863974495,0.7453703703703703,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20472.0,0.0
7535,2018-06-17,795,786,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Away Win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7536,2018-06-18,782,798,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Home Win,1.0339213911999998,1.8216716500000003,21.0,3.0,46.63518299881936,0.7721518987341772,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7538,2018-06-18,790,791,0,0,1.0,2.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Home Win,0.735319185,2.9571195493,7.0,3.0,41.89968643600199,0.6614847862667305,5.0,2.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,16070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7537,2018-06-18,777,768,0,0,0.0,0.0,0.0,0.5,1.5,0.0,0,0,0.0,0.0,Away Win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21149165745,1.24075509575,16.5,4.5,49.09209173172387,0.7658723546075654,5.0,1.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,11684.0,0.0
7541,2018-06-19,769,778,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Away Win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7540,2018-06-19,796,774,0,0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,Home Win,1.2816009420000003,0.2488064999999999,14.0,7.0,40.41666666666666,0.7010309278350515,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.364488455,1.940818593,8.0,3.0,42.94871794871795,0.7334754797441365,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0
7539,2018-06-19,789,787,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Away Win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
